episode_number,title,pubdate_short,primary_start_year,primary_end_year,year_label,primary_region,era_bucket,themes,key_figures,is_series,series_key,part_number,is_strongly_1800_1934,confidence,reasoning,duration,audio_url,spotify_search_url,guid
134,134. Crossing the Rubicon: The rise of Julius Caesar,2022-01-10,-60,-49,60 BCE – 49 BCE,Italy,Ancient,Politics & Power; War & Military; Biography,Julius Caesar,true,,,false,medium,"The description focuses on Caesar's rise to power and his crossing of the Rubicon with a legion, an event traditionally dated to 49 BCE, leading toward his becoming sole dictator of Rome. As the episode is explicitly described as 'the first of a two-parter,' it is marked as part of a series.",2372,https://pdst.fm/e/traffic.megaphone.fm/GLT1501343977.mp3?updated=1777394760,https://open.spotify.com/search/The%20Rest%20Is%20History%20134.%20Crossing%20the%20Rubicon%3A%20The%20rise%20of%20Julius%20Caesar,61d9bde269b475001240e9f4
135,135. Crossing the Rubicon: The die is cast,2022-01-11,-49,-49,49 BCE,Italy,Ancient,War & Military; Politics & Power; Biography,Julius Caesar; Pompey,false,,,false,high,"The description focuses on Julius Caesar’s final step of crossing the Rubicon into Italy while preparing to confront Pompey and the Senate, an event traditionally dated to 49 BCE.",2240,https://pdst.fm/e/traffic.megaphone.fm/GLT1750785311.mp3?updated=1777394859,https://open.spotify.com/search/The%20Rest%20Is%20History%20135.%20Crossing%20the%20Rubicon%3A%20The%20die%20is%20cast,61d9c0de4881dd0012429914
136,136. 1922: The Birth of the Modern World Part 1,2022-01-13,1922,1922,1922,Europe,World Wars & Interwar,Politics & Power; Ideology; Literature,,true,1922,1,true,high,"The episode explicitly focuses on “1922” and discusses Bolshevism, fascism, and the significance of The Waste Land and Ulysses, placing it firmly in the interwar period.",3306,https://pdst.fm/e/traffic.megaphone.fm/GLT1607440485.mp3?updated=1777394940,https://open.spotify.com/search/The%20Rest%20Is%20History%20136.%201922%3A%20The%20Birth%20of%20the%20Modern%20World%20Part%201,61df11d5051a2f00127141d6
137,137. 1922: The Birth of the Modern World Part 2,2022-01-14,1922,1922,1922,Britain,World Wars & Interwar,Politics & Power; War & Military; Culture & Arts; Exploration & Discovery,Winston Churchill; Michael Collins; Howard Carter,true,1922,2,true,high,"The episode is explicitly framed as a 1922 centennial episode and covers the Irish Civil War, the birth of the BBC, and Howard Carter's 'Tutmania.' These references firmly anchor the main focus in 1922, with Britain and Ireland providing the dominant setting despite the Egyptian archaeology segment.",3822,https://pdst.fm/e/traffic.megaphone.fm/GLT5281126494.mp3?updated=1777394956,https://open.spotify.com/search/The%20Rest%20Is%20History%20137.%201922%3A%20The%20Birth%20of%20the%20Modern%20World%20Part%202,61dffa0a051a2f0012752f6a
138,138. The Princes in the Tower Part 1,2022-01-17,1455,1485,1455 – 1485,Britain,Medieval,Monarchy & Royalty; Politics & Power; Crime & Mystery,"Edward IV; Richard III; George, Duke of Clarence",true,The Princes in the Tower,1,false,high,"The description focuses on the Princes in the Tower and says the episode begins with their father, Edward IV, placing the main narrative in the Wars of the Roses and the late fifteenth-century English monarchy. It explicitly frames the princes' murder as a historical mystery and mentions Edward IV, the Duke of Clarence, and Richard III.",2964,https://pdst.fm/e/traffic.megaphone.fm/GLT6274021473.mp3?updated=1777394752,https://open.spotify.com/search/The%20Rest%20Is%20History%20138.%20The%20Princes%20in%20the%20Tower%20Part%201,61e45de190c70c0012660174
139,139. The Princes in the Tower Part 2,2022-01-18,1483,1485,1483 – 1485,Britain,Medieval,Crime & Mystery; Monarchy & Royalty; Politics & Power,Richard III; Edward IV,true,The Princes in the Tower,2,false,high,"The description focuses on the disappearance and likely murder of Edward IV's sons and turns specifically to Richard III, placing the episode in the late 15th century, around 1483–1485. It is explicitly described as the second of two episodes.",3490,https://pdst.fm/e/traffic.megaphone.fm/GLT4685691538.mp3?updated=1777394945,https://open.spotify.com/search/The%20Rest%20Is%20History%20139.%20The%20Princes%20in%20the%20Tower%20Part%202,61e55ed08ed56f0012142796
140,140. The Birth of the Railways,2022-01-20,1800,1884,1800 – 1884,Britain,Long 19th Century,Science & Technology; Economics & Trade,,false,,,true,medium,"The episode focuses on “the birth of the railways,” their creation and arrival in England, and their relationship to the standardisation of GMT in Britain. These developments are primarily associated with the 19th century, though the description does not give exact dates.",3381,https://pdst.fm/e/traffic.megaphone.fm/GLT2177757841.mp3?updated=1777395082,https://open.spotify.com/search/The%20Rest%20Is%20History%20140.%20The%20Birth%20of%20the%20Railways,61e83ba601f8e3001244e355
141,141. General Gordon: The Ultimate Victorian Hero,2022-01-24,1833,1885,1833 – 1885,Britain,Long 19th Century,Biography; War & Military; Empire & Colonialism,General Gordon,false,,,true,medium,"The episode is explicitly about General Gordon and his “life and times,” described as an “emblematic martyr of the Victorian age.” That anchors the focus in the Victorian 19th century, with Gordon’s military and imperial career as the central subject.",2507,https://pdst.fm/e/traffic.megaphone.fm/GLT2700696137.mp3?updated=1775852119,https://open.spotify.com/search/The%20Rest%20Is%20History%20141.%20General%20Gordon%3A%20The%20Ultimate%20Victorian%20Hero,61ed92b0ff2e1400135a0ef8
142,142. General Gordon and the Siege of Khartoum,2022-01-25,1884,1885,1884 – 1885,Africa,Long 19th Century,War & Military; Biography; Empire & Colonialism,Charles Gordon,true,,,true,high,"The episode focuses on General Gordon during the Siege of Khartoum, identified as a major event of the Victorian era; the siege took place in 1884–1885. The description explicitly calls it a “second parter,” indicating a series.",3501,https://pdst.fm/e/traffic.megaphone.fm/GLT6227664313.mp3?updated=1775852109,https://open.spotify.com/search/The%20Rest%20Is%20History%20142.%20General%20Gordon%20and%20the%20Siege%20of%20Khartoum,61ee84130b5e910012b79e93
143,143. The Trial of Charles I Part 1,2022-01-27,1640,1650,1640 – 1650,Britain,Early Modern,Politics & Power; Monarchy & Royalty,Charles I,true,The Trial of Charles I,1,false,high,"The description centers on the trial and execution of Charles I on 30 January 1649, including its build-up and aftermath, placing the main focus in the 1640s. The title explicitly identifies this as Part 1 of a series.",3334,https://pdst.fm/e/traffic.megaphone.fm/GLT4850801452.mp3?updated=1777394936,https://open.spotify.com/search/The%20Rest%20Is%20History%20143.%20The%20Trial%20of%20Charles%20I%20Part%201,61f16dbccb2c6b00128636df
144,144. The Trial of Charles I Part 2,2022-01-28,1649,1660,1649 – 1660,Britain,Early Modern,Politics & Power; Monarchy & Royalty; Revolution,Charles I,true,The Trial of Charles I,2,false,high,"The description explicitly focuses on the execution of Charles I on 30 January 1649 and its aftermath, placing the episode primarily in the English republican period through the Restoration in 1660.",2704,https://pdst.fm/e/traffic.megaphone.fm/GLT2968292003.mp3?updated=1777394902,https://open.spotify.com/search/The%20Rest%20Is%20History%20144.%20The%20Trial%20of%20Charles%20I%20Part%202,61f17722f07dcd001272a3ad
145,145. Babylon,2022-01-31,-2000,-500,2000 BCE – 500 BCE,Ancient Near East,Ancient,Empire & Colonialism; Politics & Power; Economics & Trade; Culture & Arts,,false,,,false,medium,"The episode is explicitly about “the ancient city of Babylon,” described as an “imperial oppressor” associated with wealth and power. The description gives no precise dates, so the range broadly reflects Babylon’s main ancient historical period.",3572,https://pdst.fm/e/traffic.megaphone.fm/GLT7141377161.mp3?updated=1777394964,https://open.spotify.com/search/The%20Rest%20Is%20History%20145.%20Babylon,61f70595a8fffe00137c8b5e
146,146. Disease vs. the rise of civilisation,2022-02-03,0,0,Undated,Global,Undated,Disaster & Plague; Science & Technology; Economics & Trade,,false,,,false,high,"The description presents a broad history of infectious disease, spanning roughly 10,000 generations and asking about technological progress and globalisation 'over the course of history,' rather than focusing on a defined period. It is therefore a thematic, undated episode.",2401,https://pdst.fm/e/traffic.megaphone.fm/GLT4238916512.mp3?updated=1775852124,https://open.spotify.com/search/The%20Rest%20Is%20History%20146.%20Disease%20vs.%20the%20rise%20of%20civilisation,61fa791f45375600137afc07
147,"147. Disease, the New World and modern pandemics",2022-02-04,1492,2020,1492 – 2020,Latin America,Early Modern,Disaster & Plague; Empire & Colonialism; Science & Technology,,false,,,false,medium,"The description centers on European arrivals in the Americas, colonial expansion, the origins of the 1918 Spanish flu, and modern infectious disease. Because it spans the Columbian encounter through modern pandemics, the dominant period is treated as beginning around 1492 and extending into the contemporary era, with Early Modern as the closest single era bucket.",2387,https://pdst.fm/e/traffic.megaphone.fm/GLT1023018457.mp3?updated=1777394863,https://open.spotify.com/search/The%20Rest%20Is%20History%20147.%20Disease%2C%20the%20New%20World%20and%20modern%20pandemics,61fa7a63a14cbd001340dafc
148,148. The Vikings Go East,2022-02-07,800,1100,800 – 1100,Eastern Europe,Medieval,War & Military; Politics & Power; Exploration & Discovery,,false,,,false,medium,"The episode focuses on the Vikings' actions and influence in Eastern Europe, including their role in the formation of Russia and Ukraine. These events are broadly associated with the Viking Age, so a medieval range of approximately 800–1100 is appropriate.",2576,https://pdst.fm/e/traffic.megaphone.fm/GLT1476178706.mp3?updated=1706888368,https://open.spotify.com/search/The%20Rest%20Is%20History%20148.%20The%20Vikings%20Go%20East,62001a3dacd47d00133afe59
149,149. The Birth of Russia,2022-02-08,800,1000,800 – 1000,Russia,Medieval,Politics & Power; Exploration & Discovery; War & Military,,true,,,false,medium,"The description identifies this as the second of two episodes on the “Vikings in the East” and focuses on their role in “the birth of Russia,” pointing to the formation of early Rus polities in the ninth and tenth centuries.",3029,https://pdst.fm/e/traffic.megaphone.fm/GLT2354182753.mp3?updated=1777394951,https://open.spotify.com/search/The%20Rest%20Is%20History%20149.%20The%20Birth%20of%20Russia,62015be2f36f9f0012516be4
150,150. Smuggling,2022-02-10,1700,1800,1700 – 1800,Britain,Early Modern,Crime & Mystery; Economics & Trade,,false,,,false,low,"The episode focuses on historical smuggling in Britain, specifically mentioning wrecking, the Hawkhurst Gang, and coastal militias. The description gives no explicit dates, so the early-18th-century range is approximate and low-confidence.",4195,https://pdst.fm/e/traffic.megaphone.fm/GLT2228422151.mp3?updated=1777395067,https://open.spotify.com/search/The%20Rest%20Is%20History%20150.%20Smuggling,6203fd2245f2980014101817
151,151. Valentine's Day,2022-02-14,1800,1929,1800 – 1929,United States,Long 19th Century,Culture & Arts; Crime & Mystery; Sex & Scandal,Al Capone,false,,,true,medium,"The episode focuses on the development of Valentine's cards and 'Vinegar Valentines', culminating in Al Capone's 1929 St Valentine's Day Massacre. The modern Valentine's traditions are chiefly associated with the 19th century, while the named massacre anchors the end date.",3272,https://pdst.fm/e/traffic.megaphone.fm/GLT1795443565.mp3?updated=1777394901,https://open.spotify.com/search/The%20Rest%20Is%20History%20151.%20Valentine%27s%20Day,6206a18b0f41fb0012e4e814
152,152. American Crusades,2022-02-17,1776,1945,1776 – 1945,United States,Long 19th Century,Religion & Church; War & Military; Diplomacy; Politics & Power,,false,,,false,low,"The description presents a broad history of religion in American war and diplomacy, contrasting pacifism with a 'crusading mentality.' It gives no precise dates; 1776–1945 is a cautious estimate for the main historical arc rather than a narrowly dated episode.",2749,https://pdst.fm/e/traffic.megaphone.fm/GLT4400059090.mp3?updated=1777394894,https://open.spotify.com/search/The%20Rest%20Is%20History%20152.%20American%20Crusades,620d4c3087baa90013aa7963
153,153. God and the American Empire,2022-02-18,1900,2023,1900 – 2023,United States,Postwar,Religion & Church; Politics & Power; Ideology; Empire & Colonialism,,false,,,false,medium,"The description explicitly focuses on the relationship between the US and religion “in the 20th and 21st centuries,” including the Cold War and contemporary religious belief. The dominant focus is therefore the post-1945 US, though the episode spans the wider modern period.",1783,https://pdst.fm/e/traffic.megaphone.fm/GLT8752091834.mp3?updated=1777394623,https://open.spotify.com/search/The%20Rest%20Is%20History%20153.%20God%20and%20the%20American%20Empire,620e89ac7a2f8f00116a7dda
154,154. The Most Disastrous Party in History,2022-02-21,0,0,Undated,Global,Undated,Politics & Power,,false,,,false,high,"The episode asks for the “most disastrous party in human history” and compares “the ten parties” suggested by listeners, but the description does not identify specific events, people, or periods. It is therefore a broad, undated thematic discussion of political parties.",3809,https://pdst.fm/e/traffic.megaphone.fm/GLT6506112996.mp3?updated=1777394804,https://open.spotify.com/search/The%20Rest%20Is%20History%20154.%20The%20Most%20Disastrous%20Party%20in%20History,62126b99959a2d0013081621
155,155. Ukraine and Russia,2022-02-23,882,2022,882 – 2022,Eastern Europe,Contemporary,Politics & Power; War & Military; Revolution; Empire & Colonialism,,false,,,false,medium,"The description presents a broad history “from the Viking conquest and Kyivan Rus’” through the early modern period and the “Russian Civil War,” continuing “right up to the modern day.” The Viking/Kyivan Rus’ focus anchors the start in the ninth century, while the contemporary Ukraine-Russia crisis anchors the end around 2022.",4599,https://pdst.fm/e/traffic.megaphone.fm/GLT2859413707.mp3?updated=1777395031,https://open.spotify.com/search/The%20Rest%20Is%20History%20155.%20Ukraine%20and%20Russia,6215344a79e03f0013fe31b8
